A1ONZ8JRPLBNUI,B004V3GVP0,5.0,1380326400
A2QDOJFFLFGF18,B004V3GVP0,5.0,1387238400
A376OJHLE6SU9Q,B004V3GVP0,2.0,1384646400
A3LN4AOPBIUQWR,B004V3GVP0,5.0,1382486400
A2JKM8KF3296CW,B004V3GVP0,4.0,1383436800
A231LBC8EGPO5L,B004V3GVP0,5.0,1383004800
A276OI0NHBYORX,B004V3GVP0,5.0,1385251200
A2068BC3ZXAVJQ,B004V3GVP0,5.0,1385424000
ALQ4USPEQ9L5N,B004V3GVP0,4.0,1387065600
A1KMG1AIUS00DC,B004V3GVP0,5.0,1377388800
A2V92F5R7MLCVI,B004V3GVP0,4.0,1384128000
A188JOXWF4EY1R,B004VJNRKG,4.0,1323648000
A38RMU1Y5TDP9,B004VJNRKG,4.0,1322179200
AM2IR1V5EU55U,B004VJNRKG,4.0,1323734400
A1P0JSFW184ZXJ,B004VJNRKG,1.0,1323388800
A22B13EJTZKCTM,B004VJNRKG,3.0,1330387200
A3Q9HY0LU7MN6E,B004VJNRKG,4.0,1327449600
A1YAGM2QOSAAOT,B004VJNRKG,3.0,1323820800
A27ADCSD15F3GL,B004VJNRKG,3.0,1328832000
A12E0Y0J6584RT,B004VJNRKG,5.0,1322611200
A8KJS2P6E5DCB,B004VJNRKG,4.0,1325721600
AVHN134ADVP4R,B004VPQEAU,4.0,1351900800
ANCOMAI0I7LVG,B004VPQEAU,5.0,1356825600
A2ZPZM9RE08JXF,B004VPQEAU,4.0,1353283200
A1BMG34CO5CMZ5,B004VPQEAU,4.0,1352851200
AYUF7YETYOLNX,B004VPQEAU,4.0,1354233600
A1H88L8X6HM1BQ,B004VPQEAU,2.0,1356912000
AKJHHD5VEH7VG,B004VPQEAU,4.0,1353888000
A3N27L13CWJ9HY,B004VPQEAU,3.0,1351123200
A15D2X8MICR2VQ,B004VPQEAU,4.0,1365897600
ALEUQQE118NEW,B004VPQEAU,4.0,1351468800
A2065HBMYDXJ1S,B004VPQEAU,3.0,1352937600
AL4SB31UAZLXL,B004VPQEAU,3.0,1352937600
A2WVF9ZQ068DN0,B004VPQEAU,5.0,1350950400
ATANE2SC44592,B004VPQEAU,3.0,1365120000
A3QDDEW6RXVEAY,B004VPQEAU,5.0,1353369600
AQ1F3NP2G15S5,B004VPQEAU,4.0,1364688000
AMKPSJXCQZVW9,B004VPQEAU,5.0,1352246400
A2SD1Z4OROY538,B004VPQEAU,2.0,1353283200
A21YYC2SYN5NDY,B004W281XA,4.0,1382486400
A4GI4654JA8NK,B004W281XA,4.0,1384992000
A2877AOHJFZI0E,B004W281XA,4.0,1379980800
A2HC9549CZAKNN,B004W281XA,5.0,1381795200
A1UYMXFON06KQ6,B004W281XA,3.0,1383696000
A2SDRCBPIAXVDW,B004W281XA,5.0,1384732800
A381MT950I6KRL,B004W281XA,4.0,1381881600
A3C9YGB4H90PDE,B004W281XA,3.0,1383696000
A6D07P6DHMXIP,B004W281XA,5.0,1380412800
A186697K4XKXQL,B004W281XA,4.0,1382659200
A3QBCX2QMKJ7AH,B004W281XA,4.0,1383004800
ALDV8DDZWWPYE,B004W281XA,5.0,1379980800
ADFLBRY00Y70G,B004W281XA,4.0,1384992000
A25TNBMJ4ZO7RD,B004W281XA,4.0,1379980800
A3Q9HY0LU7MN6E,B004W281XA,5.0,1379894400
A199FRO0YFMGED,B004W281XA,4.0,1382659200
A23KACXOE9O9TX,B004W281XA,4.0,1381622400
A14RYRR7ETV3UY,B004W281XA,3.0,1384646400
A1VABWDOUQLULZ,B004W281XA,2.0,1380067200
A1M0OSCFOAMAZO,B004W281XA,4.0,1381363200
AIPVKMLXTO6H9,B004W281XA,3.0,1382572800
A3CIHP9FFPE9I3,B004X0I8DY,2.0,1317168000
A3GK1O5S6188AJ,B004X0I8DY,5.0,1314057600
A1S7YQQGJPPFLG,B004X0I8DY,5.0,1314144000
A2PFCO5ON4N2UP,B004X0I8DY,1.0,1315612800
AK8LOFYRZJJW0,B004X0I8DY,3.0,1340668800
A1ZGHA3IJV01BK,B004X0I8DY,3.0,1333411200
A267FU71Z01CIH,B004X0I8DY,3.0,1315180800
A2561PYW9TTMYD,B004X0I8DY,5.0,1316131200
A1LUK8APLC16WK,B004X0I8DY,1.0,1328659200
A19JGPUJAX048H,B004X0I8DY,3.0,1315958400
APVK8GGSSUDCE,B004X0I8DY,4.0,1319068800
A3R33KMESG0XGQ,B004X0I8DY,2.0,1339027200
A71W7G4TCTH3T,B004Z1JRO0,1.0,1320883200
A1H88L8X6HM1BQ,B004Z1JRO0,4.0,1318118400
A3OJX18B60PJR9,B004Z1JRO0,4.0,1316649600
ACVDL5QRCOPE1,B004Z1JRO0,5.0,1317340800
A34GM17T6WTJDK,B004Z1JRO0,4.0,1316476800
A1S52XH2CS4Y26,B004Z1JRO0,4.0,1321315200
AQYYUN3T7B0WM,B004Z1JRO0,3.0,1316736000
A1UUI7PFQ5FU4E,B004Z1JRO0,4.0,1318982400
A30QAOLNZ4415R,B004Z1JRO0,3.0,1319068800
A3FQZH8PJB535A,B004Z1JRO0,5.0,1318982400
A1Q1T811N4IY3Z,B004Z1JRO0,4.0,1320624000
A1P27BGF8NAI29,B004Z1JSN0,5.0,1319068800
A2I05FGBTCRRB8,B004Z1JSN0,4.0,1328572800
A2JXCOUGYS5Y4J,B004Z1JSN0,5.0,1332374400
A1HYH206E18XVC,B004Z1JSN0,5.0,1325548800
A2HOLM5I1ARX9J,B004Z1JSN0,2.0,1321488000
A1Q08H4B9QGT2N,B004Z1JSN0,4.0,1316563200
A1H88L8X6HM1BQ,B004Z1JSN0,4.0,1318118400
A2QX49LS3Y3ANI,B004Z1JSN0,4.0,1324857600
A2MVPY9XVYST9H,B004Z1JSN0,3.0,1336435200
AY3D7DG5L5WCK,B004Z1JSN0,5.0,1342656000
A15D2X8MICR2VQ,B004Z1JSN0,5.0,1318723200
A5GPH59NDWJRB,B004Z1JSN0,4.0,1316649600
A3DZFEICHK5LF2,B004Z1JSN0,4.0,1323043200
A2HELIKP5RV27F,B004Z1JSN0,4.0,1318291200
A26SO3TOT2TLJE,B004Z1JSN0,4.0,1317513600
AY3EENC2BGTGK,B004Z1JSN0,5.0,1316476800
AT28RL25Q2OLK,B004Z1JSN0,5.0,1318118400
AUS5X6IMFLJBD,B004Z1JSN0,4.0,1317772800
AFG4HIHMX312C,B004Z1JSN0,5.0,1355184000
A81XIM8XFKWX5,B004Z1JSN0,5.0,1320796800
A2GRDQJ4Z7053K,B004Z1JUJ2,4.0,1316822400
ARSQ2F9U315WG,B004Z1JUJ2,3.0,1327708800
A3JPFWKS83R49V,B004Z1JUJ2,2.0,1331078400
A1FK6IQ111SJDR,B004Z1JUJ2,3.0,1316736000
A1MZEMD0EDETS6,B004Z1JUJ2,5.0,1320624000
ALNFHVS3SC4FV,B004Z1JUJ2,3.0,1340064000
A2QCE7L6GRE3MT,B004Z1JUJ2,2.0,1317254400
A2ME89MSWVG9NF,B004Z1JUJ2,3.0,1316563200
A2BN9DIBP9A0XG,B004Z1JUJ2,4.0,1317168000
A235NA61RC6YC1,B004Z1JUJ2,3.0,1354665600
A361U4SXK7FCQE,B004Z1JUJ2,4.0,1319673600
A1KI3173CO6TK2,B004Z1JUJ2,2.0,1329955200
A3KEZLJ59C1JVH,B004Z1JUJ2,4.0,1317168000
ALDV8DDZWWPYE,B004Z1JUJ2,1.0,1318204800
A25C5MVVCIYT5D,B004Z1JUJ2,4.0,1328054400
A17C7XZHFOS12W,B004Z1JUJ2,2.0,1317168000
A307YFSORUAXSQ,B004Z1JUJ2,4.0,1326585600
AT28RL25Q2OLK,B004Z1JUJ2,3.0,1317254400
A105S56ODHGJEK,B004Z1JUJ2,3.0,1329955200
AJV985MKGCIQ0,B004Z1JW68,5.0,1316649600
A3I9XZGYARBLS4,B004Z1JW68,5.0,1316563200
A1Z54EM24Y40LL,B004Z1JW68,4.0,1316995200
A34IBXM7E8CPWE,B004Z1JW68,4.0,1316563200
A2BN9DIBP9A0XG,B004Z1JW68,3.0,1329696000
A3M6KV5PDU46YI,B004Z1JW68,3.0,1332374400
A6D07P6DHMXIP,B004Z1JW68,5.0,1317859200
A30LAVLDNH4JR0,B004Z1JW68,4.0,1317081600
A22CW0ZHY3NJH8,B004Z1JW68,5.0,1316649600
A37D2TGTIXRV2N,B004Z1JW68,4.0,1323561600
A1VTBADV3JS1EC,B004Z1JW68,5.0,1316736000
AS7SB0A3QKVQV,B004Z1JW68,5.0,1316649600
A1NN8Q1DLAYPGH,B004Z1JW68,3.0,1323129600
A156P4FPL8OGXB,B004Z1JW68,4.0,1318982400
A1POFVVXUZR3IQ,B004Z1JW68,5.0,1316822400
ABSFFH7ECSE49,B004Z3MLLY,5.0,1316131200
A10E3F50DIUJEE,B004Z3MLLY,3.0,1314230400
AK8LOFYRZJJW0,B004Z3MLLY,3.0,1340668800
A3U5CZ3PV82JXD,B004Z3MLLY,3.0,1326844800
AY3D7DG5L5WCK,B004Z3MLLY,4.0,1323820800
A5K3CK2PWYQ7O,B004Z3MLLY,4.0,1320710400
A3HETHW2XD3DWH,B004Z3MLLY,4.0,1314316800
A31HE83MU98GBV,B004Z3MLLY,3.0,1342915200
AL4SB31UAZLXL,B004Z3MLLY,4.0,1316044800
A1WKEAS58297E5,B004Z3MLLY,4.0,1319068800
A2KFWHHUFVKFXZ,B004Z3MLLY,2.0,1322438400
A1R6DKN9YQ2YU1,B004Z3MLLY,4.0,1316476800
A1LA4K5JF78BER,B004Z3MLLY,4.0,1316044800
A3FWVV13DJELLV,B004Z3MLLY,5.0,1316563200
A3FFKU2MTCOBM1,B004Z3MLLY,3.0,1331683200
A3TIJLY4VX8CH3,B004Z3MLLY,5.0,1356566400
A6X1O3A5C5FX1,B004Z3MLLY,4.0,1318291200
AY6A8KPYCE6B0,B004Z3MLLY,4.0,1314057600
A3MUSWDCTZINQZ,B004Z3MLLY,4.0,1315958400
A39D7ONPOORMUT,B004Z3MLLY,5.0,1314403200
AVHN134ADVP4R,B004Z7H07K,5.0,1345334400
A1II2ZRPKZAQQD,B004Z7H07K,3.0,1343433600
AGHIUO1B3IF8H,B004Z7H07K,3.0,1322524800
A39Q9G7J70A056,B004Z7H07K,5.0,1317254400
A188JOXWF4EY1R,B004Z7H07K,3.0,1316649600
A38RMU1Y5TDP9,B004Z7H07K,5.0,1318032000
AM2IR1V5EU55U,B004Z7H07K,4.0,1314576000
AA460WUKL3BC6,B004Z7H07K,5.0,1322524800
A1MZEMD0EDETS6,B004Z7H07K,5.0,1323734400
AEL6CQNQXONBX,B004Z7H07K,4.0,1326672000
A2IMGHMF0LO151,B004Z7H07K,5.0,1315353600
A10M94ASQEBL56,B004Z7H07K,5.0,1333065600
A2974R9BTPZPOJ,B004Z7H07K,4.0,1319587200
A2DG63DN704LOI,B004Z7H07K,3.0,1315612800
A2XA8CW5DF4MNZ,B004Z7H07K,5.0,1314230400
A1VYFEJM12ZP11,B004Z7H07K,5.0,1323734400
A1P0JSFW184ZXJ,B004Z7H07K,5.0,1322870400
A3BAE79NXFDXGV,B004Z7H07K,4.0,1316044800
A1EVV74UQYVKRY,B004Z7H07K,5.0,1318723200
A2KFWHHUFVKFXZ,B004Z7H07K,4.0,1314576000
A2LXC5ZHHP0WXP,B004Z7H07K,4.0,1315440000
A2RHV42BTJSVON,B004Z7H07K,4.0,1340841600
A26SO3TOT2TLJE,B004Z7H07K,5.0,1318377600
A19JGPUJAX048H,B004Z7H07K,5.0,1329004800
A2SLX6UHHYCMCV,B004Z7H07K,3.0,1319068800
A3EJ8XHVDC0CWH,B004Z7H07K,5.0,1314403200
A376OJHLE6SU9Q,B004Z7H07K,4.0,1316044800
A1LG1DKUZXGJ6J,B004Z7H07K,5.0,1344211200
A3Q9HY0LU7MN6E,B004Z7H07K,5.0,1315440000
A1Q7A78VSQ5GQ4,B004Z7H07K,5.0,1316476800
A3TMBYDFP1B9DM,B004Z7H07K,4.0,1317600000
A1JOANG98KBFKU,B004Z7H07K,5.0,1331856000
AAU0G40ZN5RIL,B004Z7H07K,5.0,1316044800
A2MW90O3P2GOO5,B004Z7H07K,5.0,1314057600
A27ADCSD15F3GL,B004Z7H07K,4.0,1318204800
A12E0Y0J6584RT,B004Z7H07K,4.0,1315094400
A11OBEH2ZCVAHX,B004Z7H07K,4.0,1315872000
A2H667ZUNLNTF1,B004Z7H07K,5.0,1351036800
AYUF7YETYOLNX,B004ZX141C,5.0,1318204800
A1S7YQQGJPPFLG,B004ZX141C,5.0,1318464000
A7C77J4MH94B6,B004ZX141C,4.0,1321488000
A2QX49LS3Y3ANI,B004ZX141C,4.0,1324857600
A15D2X8MICR2VQ,B004ZX141C,5.0,1317600000
A3FMPT5IH0CJ50,B004ZX141C,5.0,1317340800
AE8AT5NB4DDRM,B004ZX141C,5.0,1316563200
A19JGPUJAX048H,B004ZX141C,5.0,1318982400
A2I4A4WGWII18Z,B004ZX141C,4.0,1316649600
A33230MIA3W7G4,B004ZX141C,3.0,1317686400
A1XWX7QTBR3UPV,B004ZX141C,4.0,1316736000
A71W7G4TCTH3T,B00508OLNY,5.0,1345248000
AN9J46667D80O,B00508OLNY,5.0,1344124800
A1U7LS93I03MFW,B00508OLNY,4.0,1344902400
A36S5U0QOWMOSX,B00508OLNY,4.0,1345075200
A31YSTICHFYN7O,B00508OLNY,4.0,1350864000
A1BXVZSQOJE6UE,B00508OLNY,5.0,1344297600
A25CZCHLNH3OMO,B00508OLNY,5.0,1344384000
A3VJ27010XUWTF,B00508OLNY,5.0,1341619200
A167KPMW1NBZJW,B00508OLNY,4.0,1344470400
A3DZFEICHK5LF2,B00508OLNY,5.0,1348617600
AUV3OR951650C,B00508OLNY,5.0,1349222400
A9XX8OHS2ZQ2X,B00508OLNY,4.0,1345420800
A2A4M3EDEUKG3L,B00508OLNY,5.0,1345680000
A2RN2AO4BE6F4K,B00508OLNY,5.0,1344988800
A3LKLGZZ8OWR51,B00508OLNY,5.0,1342656000
A379IB3EYAEL5,B00508OLNY,4.0,1341273600
A30Z0GG96D11EO,B00508OLNY,5.0,1343174400
A2JAEZ0FMAMJVW,B00508OOM2,5.0,1342569600
A1NKKF4W2LHF6M,B00508OOM2,3.0,1343260800
A1BVFLQ89LAI0K,B00508OOM2,2.0,1341187200
A914TQVHI872U,B00508OOM2,4.0,1350345600
A1JTTI1KH3DOCY,B00508OOM2,4.0,1341964800
ARNEUO7BF3J55,B00508OOM2,4.0,1343606400
A31HE83MU98GBV,B00508OOM2,5.0,1342915200
A3JZUGERNK38IW,B00508OOM2,4.0,1345852800
A3A8FMW6BDJ166,B00508OOM2,5.0,1342742400
A3U029B8Z5WGI2,B00508OOM2,5.0,1343174400
A4SD8F79JBYG2,B00508OOM2,5.0,1342569600
A2GSY9DM54Y0HS,B00508OOM2,5.0,1342915200
A35NOFKHK8P2LU,B00508OOM2,5.0,1342051200
A2ULQOGN59LDNK,B00508OOM2,5.0,1342656000
A112EC059ZZTJF,B00508OOM2,5.0,1341532800
A2PNTEDGMOLMOY,B00508OOM2,4.0,1342569600
A19GJX6TTSK0C0,B00508OOM2,4.0,1345680000
A2WFZWRYWLC20S,B00508OOM2,5.0,1342569600
A156P4FPL8OGXB,B00508OOM2,4.0,1342051200
A1QR76SYGTXJN5,B00508OOSG,4.0,1341878400
A1BVFLQ89LAI0K,B00508OOSG,3.0,1341619200
A10E3F50DIUJEE,B00508OOSG,5.0,1342656000
A2MVPY9XVYST9H,B00508OOSG,5.0,1368748800
A1V3PCKVCJ3TTZ,B00508OOSG,5.0,1340841600
A8KM4YOB8FGGH,B00508OOSG,5.0,1342569600
A3C9YGB4H90PDE,B00508OOSG,4.0,1348704000
A1BAJ6JXU8PSZH,B00508OOSG,3.0,1342483200
A2GSY9DM54Y0HS,B00508OOSG,5.0,1342915200
A3QDDEW6RXVEAY,B00508OOSG,5.0,1343260800
A16QODENBJVUI1,B00508OOSG,5.0,1342051200
A112EC059ZZTJF,B00508OOSG,5.0,1343692800
APPCJX62WKIIP,B00508OOSG,3.0,1348099200
A2WFZWRYWLC20S,B00508OOSG,5.0,1342569600
A2PD27UKAD3Q00,B00508OOSG,5.0,1342483200
A3GK1O5S6188AJ,B0050QQQ2K,4.0,1318291200
ANCOMAI0I7LVG,B0050QQQ2K,5.0,1316649600
A11SPSEM08VIXX,B0050QQQ2K,5.0,1319068800
A2AYJJAFNSGSU1,B0050QQQ2K,3.0,1317168000
A1JTTI1KH3DOCY,B0050QQQ2K,2.0,1316649600
ALEUQQE118NEW,B0050QQQ2K,4.0,1317081600
A215WH6RUDUCMP,B0050QQQ2K,5.0,1324771200
A1VXIY1511XQK2,B0050QQQ2K,5.0,1319673600
ATLO3YXU2BC16,B0050QQQ2K,5.0,1323993600
A30UIZJMFL9PLT,B0050QQQ2K,2.0,1317340800
A31AVXMESQRQAC,B0050QQQ2K,5.0,1318550400
A4KJTS5P78ICU,B0050QQQ2K,3.0,1317168000
A1GUX6R8DV3ZLY,B0050QQQ2K,5.0,1319068800
A2WVF9ZQ068DN0,B0050QQQ2K,3.0,1322006400
AE8AT5NB4DDRM,B0050QQQ2K,4.0,1317168000
ATANE2SC44592,B0050QQQ2K,4.0,1316908800
A1IAQIZSXONWVU,B0050QQQ2K,3.0,1324252800
A1WSQ0QRWQC7VI,B0050QQQ2K,3.0,1317168000
A2NBCCFDISGUQT,B0050QQQ2K,4.0,1321228800
AQ1F3NP2G15S5,B0050QQQ2K,4.0,1332288000
A2XFM8PN6G0B02,B0050QQQ2K,4.0,1321228800
A3Y0IB3VYLD6A,B0050QQQ2K,4.0,1317859200
AXVKMYWNIHK7W,B0050QQQ2K,2.0,1317254400
A3SQQYS79AV13M,B0050QQQ2K,3.0,1317168000
A3G7BEJJCPD6DS,B0050QQQ2K,3.0,1319241600
A3EXW4HNYX7HF5,B0050QQUS0,4.0,1337212800
A3OXRFCJI67IMN,B0050QQUS0,3.0,1314662400
AOM63D4VL32WM,B0050QQUS0,2.0,1316649600
A1UV5NB0DXTSWH,B0050QQUS0,4.0,1314057600
A31HE83MU98GBV,B0050QQUS0,4.0,1316131200
ATANE2SC44592,B0050QQUS0,3.0,1315526400
A1W4F91DH3XPB2,B0050QQUS0,5.0,1361923200
A1NIGUK4M2ST8,B0050QQUS0,5.0,1315958400
A1ODOGXEYECQQ8,B0050QQUS0,4.0,1314316800
A231LBC8EGPO5L,B0050QQUS0,2.0,1316736000
A1JOANG98KBFKU,B0050QQUS0,3.0,1321401600
ALQ4USPEQ9L5N,B0050QQUS0,4.0,1319587200
A1II2ZRPKZAQQD,B0051MMFRS,3.0,1337990400
A30H2335OM7RD6,B0051MMFRS,4.0,1343260800
A3JPFWKS83R49V,B0051MMFRS,2.0,1338422400
A3G2PUQ455XMXJ,B0051MMFRS,4.0,1338508800
A4EBYIKOMYFF9,B0051MMFRS,4.0,1345766400
A2ZJPDH0YP90SD,B0051MMFRS,2.0,1338422400
A5GPH59NDWJRB,B0051MMFRS,3.0,1337644800
A1O2QIQK2OR5TC,B0051MMFRS,5.0,1337817600
A1DY0CRKZEY0FB,B0051MMFRS,4.0,1340323200
A3L2KYOYDWSRPL,B0051MMFRS,4.0,1342656000
A398R165PXFOSS,B0051MMFRS,4.0,1342656000
A3M2O06MCHJG18,B0051MMFRS,2.0,1366761600
A1GNYV0RA0EQSS,B0051MMFRS,4.0,1337817600
A2Q8GFSEUSGJ51,B0051MMFRS,1.0,1338076800
A1M0OSCFOAMAZO,B0051MMFRS,2.0,1338336000
A15JB2HEZ6RKGW,B0051MMFRS,4.0,1345248000
AGHIUO1B3IF8H,B00531DHX8,4.0,1322956800
ATQ22E6YAUNXP,B00531DHX8,5.0,1323907200
A15D2X8MICR2VQ,B00531DHX8,4.0,1323734400
A3MWP39R0W9TQX,B00531DHX8,4.0,1322784000
A3PE884TA8529G,B00531DHX8,5.0,1326844800
A5GPH59NDWJRB,B00531DHX8,3.0,1330732800
A2HELIKP5RV27F,B00531DHX8,4.0,1323734400
A11LNY2OLQSUSV,B00531DHX8,5.0,1322870400
A30LAVLDNH4JR0,B00531DHX8,4.0,1323907200
AK1WNXTHNCG5V,B00531DHX8,5.0,1322006400
A1NN8Q1DLAYPGH,B00531DHX8,3.0,1324857600
A23RQRX7LO7NG8,B00531DHX8,3.0,1323907200
AQIBFWWA8UWKF,B0053XZDGK,2.0,1315699200
A1T8N18XKDLJO4,B0053XZDGK,3.0,1317168000
A3HUC8541SJ6UT,B0053XZDGK,2.0,1329868800
A38RMU1Y5TDP9,B0053XZDGK,1.0,1321747200
A1ZTE3K3EN4TS3,B0053XZDGK,3.0,1326067200
A2TS040W2FW5O,B0053XZDGK,4.0,1314144000
A8KM4YOB8FGGH,B0053XZDGK,2.0,1358640000
A34UVV757IKPVB,B0053XZDGK,1.0,1314662400
A3U029B8Z5WGI2,B0053XZDGK,2.0,1315612800
A267FU71Z01CIH,B0053XZDGK,4.0,1317168000
A3OIQ3T0OIKY66,B0053XZDGK,4.0,1316044800
A2CZ98V784SRJ0,B0053XZDGK,3.0,1315440000
A1BAJ6JXU8PSZH,B0053XZDGK,2.0,1314576000
A2VHCA21QKNEKE,B0053XZDGK,2.0,1332201600
ALDAF4VVLFRHP,B0053XZDGK,4.0,1315526400
A2YQ2ZI65F37N8,B0053XZDGK,5.0,1318377600
A1C139F5C7Y38P,B0053XZDGK,3.0,1317427200
A3MUSWDCTZINQZ,B0053XZDGK,4.0,1315958400
A3CIHP9FFPE9I3,B00555TFC4,4.0,1317686400
A2K89R0B20LYHB,B00555TFC4,5.0,1317772800
A279A4Y2N1CQ26,B00555TFC4,3.0,1321228800
AK8LOFYRZJJW0,B00555TFC4,4.0,1319673600
A2IMGHMF0LO151,B00555TFC4,3.0,1317340800
A10YWQ4AAAE29O,B00555TFC4,5.0,1316736000
ATLO3YXU2BC16,B00555TFC4,4.0,1352332800
A3T8WOFS5RD2IR,B00555TFC4,4.0,1317081600
A3QCC7PV6EG4YC,B00555TFC4,3.0,1326931200
A32658HY8IU6UV,B00555TFC4,4.0,1316390400
A2GSY9DM54Y0HS,B00555TFC4,5.0,1317168000
A1IAQIZSXONWVU,B00555TFC4,5.0,1341446400
A1UQUDT2Q0YENM,B00555TFC4,4.0,1317686400
A1R8TTMXVXEI6H,B00555TFC4,3.0,1318291200
A1D1IDI5S9TN9D,B00555TFC4,3.0,1355356800
A1WP940JZL83T7,B0055B7YLM,3.0,1356566400
A3AL9NFNWTRV39,B0055B7YLM,4.0,1356566400
A3EK2KTYHJCPB9,B0055B7YLM,3.0,1357862400
A19FRW264WZTGP,B0055B7YLM,4.0,1357171200
A2RVCF21L2NPU5,B0055B7YLM,4.0,1322006400
A1TR1R2QKWRSRA,B0055B7YLM,3.0,1358812800
A2974R9BTPZPOJ,B0055B7YLM,4.0,1366329600
AWH2AY17ZU7W2,B0055B7YLM,4.0,1356652800
AUCXT9K30SHYF,B0055B7YLM,5.0,1357516800
A13Z96HR8EEF24,B0055B7YLM,4.0,1356566400
AFZJNYR931ZCN,B0055B7YLM,4.0,1358380800
A3G5MOHY1U635N,B005688T5E,1.0,1343174400
A1II2ZRPKZAQQD,B005688T5E,4.0,1336694400
A188JOXWF4EY1R,B005688T5E,4.0,1340064000
A3RG8DYG8AJ6Z9,B005688T5E,4.0,1336694400
A26KXNN6H1IL0I,B005688T5E,5.0,1366761600
ACREHLVRC4H5B,B005688T5E,3.0,1336608000
AMRZ5G7HF7I03,B005688T5E,4.0,1335312000
A2QX49LS3Y3ANI,B005688T5E,3.0,1336435200
A2974R9BTPZPOJ,B005688T5E,5.0,1337212800
AKJHHD5VEH7VG,B005688T5E,2.0,1336003200
A3USZS8Q4GOKGE,B005688T5E,3.0,1337472000
ATJE929ETFFNH,B005688T5E,4.0,1358380800
A3HETHW2XD3DWH,B005688T5E,4.0,1335657600
A5JLAU2ARJ0BO,B005688T5E,5.0,1338508800
A397CWU6DM3O5G,B005688T5E,4.0,1336348800
A24RCBRDXRXR0Y,B005688T5E,4.0,1337040000
AYB4ELCS5AM8P,B005688T5E,5.0,1336867200
A2UEB48LAWFUCW,B005688T5E,4.0,1340150400
ARARUVZ8RUF5T,B005688T5E,4.0,1335744000
A3TWBW1B17R151,B005688T5E,2.0,1336348800
A3L2KYOYDWSRPL,B005688T5E,3.0,1337126400
A186697K4XKXQL,B005688T5E,4.0,1342656000
A2VHCA21QKNEKE,B005688T5E,5.0,1338076800
A2YB7DLC3FOR7W,B005688T5E,4.0,1335484800
AC04O7AYHEKJ5,B005688T5E,5.0,1340064000
A1R8TTMXVXEI6H,B005688T5E,3.0,1339372800
A1NC9AGZOBI0M1,B005688T5E,4.0,1345852800
A2WFZWRYWLC20S,B005688T5E,4.0,1336780800
ACR4HKUT808U1,B005688T5E,5.0,1335571200
A32QWD5DEY4LDU,B005688T5E,3.0,1336694400
A357B3PUHSVQA,B005688T5E,4.0,1342915200
A1UHKF1UQ3EGW4,B005717VUY,5.0,1324339200
ARADXCOUVBS09,B005717VUY,5.0,1327536000
A33X80DIINN48Y,B005717VUY,3.0,1324857600
A3VI2VETB90ZG5,B005717VUY,5.0,1325980800
AP8D74QD9LUUL,B005717VUY,4.0,1355961600
A2ECM9HLMC242H,B005717VUY,4.0,1331769600
AHRNDSKWH1YBT,B005717VUY,5.0,1325894400
A1ZVFCPHCWFV71,B005717VUY,2.0,1329350400
A3C1QYGEET3BVY,B005717VUY,2.0,1327017600
A33PVCHCQ2BTN0,B005717VUY,5.0,1324339200
A3I9XZGYARBLS4,B0057QU1WY,5.0,1316649600
A18FUHNBP90IB4,B0057QU1WY,5.0,1319500800
A12PN254PTSGU5,B0057QU1WY,5.0,1317513600
A353U0L2HAMSHV,B0057QU1WY,4.0,1331164800
A3R9X003XW0LNR,B0057QU1WY,5.0,1317859200
A2QCE7L6GRE3MT,B0057QU1WY,4.0,1317081600
A1S52XH2CS4Y26,B0057QU1WY,5.0,1316476800
A2LO1YE4Q0N4F,B0057QU1WY,5.0,1317254400
AJ3K3HKR9UFVN,B0057QU1WY,4.0,1324512000
A3C9YGB4H90PDE,B0057QU1WY,4.0,1320796800
A1NRMTQ5SZPZA,B0057QU1WY,4.0,1316736000
A1ZGHA3IJV01BK,B0057QU1WY,5.0,1319500800
A3T7XVG3AXJF61,B0057QU1WY,5.0,1319241600
A10ASLX7DTTB6Z,B0057QU1WY,4.0,1319587200
A29534U2P9CLNR,B0057QU1WY,2.0,1317254400
A28FJ93TJSSQS4,B0057QU1WY,5.0,1317168000
A32658HY8IU6UV,B0057QU1WY,4.0,1316390400
A226GFM0Q9L37H,B0057QU1WY,5.0,1330473600
AXR3CV6A4FMBG,B0057QU1WY,4.0,1323561600
A3QEIVO8AB3YMU,B0057QU1WY,4.0,1347062400
A3EZHMGGWY74HY,B0057QU1WY,4.0,1316995200
AUV3OR951650C,B0057QU1WY,5.0,1318809600
AT28RL25Q2OLK,B0057QU1WY,5.0,1316649600
A1D1IDI5S9TN9D,B0057QU1WY,5.0,1329264000
APPCJX62WKIIP,B0057QU1WY,5.0,1317254400
A3LKLGZZ8OWR51,B0057QU1WY,4.0,1321315200
A30QAOLNZ4415R,B0057QU1WY,5.0,1326412800
A2NVQZ4Y7Y0J1R,B0057QU1WY,4.0,1316995200
A32QWD5DEY4LDU,B0057QU1WY,4.0,1316908800
A2DURJRPTPKUZS,B0057QVRL8,5.0,1316649600
A1Q08H4B9QGT2N,B0057QVRL8,5.0,1318982400
A1M5ZT35YX6TIN,B0057QVRL8,5.0,1321920000
AYNNJ0DBGL5H7,B0057QVRL8,5.0,1316649600
A22VNXHU6IZ5MT,B0057QVRL8,5.0,1319068800
AL4SB31UAZLXL,B0057QVRL8,4.0,1319241600
